Address,Address Tag,Type,Token Balance,Percentage,Txhash,DateTime,Value,Transfer Type
0x503b7050882335baa0f384c671a23f9e7168a5ba,-,Eoa,"2,200,000.47",0.03%,0x32e2a5f4ce374a3cbf6673f9d77319e16132de6d4182af3ab6f9675cda9514bf,2023-11-29 06:56:46,"$226,719.87",out
0xea0289d7359abb50cd661adffc563f7f8ba138e8,-,Eoa,"2,180,658.23",0.03%,0xd57618a672400e2e826a53d45d8f0d48e6a8a6e64f6606f82d1540d6302460eb,2024-03-26 04:01:59,"$109,606.86",in
0x1febe7bacfa5f76f1474efd6456ac2a374c95dbb,-,Eoa,"2,172,024.14",0.03%,0xf949196dd0884a84f8368100795ba4f9300f894ea505762eb3471cdba09bcf72,2024-07-17 10:08:08,"$2,495,265.85",out
0xa4cdae0f1212ece1504891137a50773db86db3eb,-,Eoa,"2,170,120.19",0.03%,0x6c2d20629ba67621fd0314d2f27ac0209b16273f0696408ca691ae3904f67012,2023-12-25 08:28:14,"$32,842.33",out
0xe2c396050cf5bebd3418568242118561abe4bd23,-,Eoa,"2,140,613.31",0.03%,0xe86527fa7b4eda2729259a70b001fdd56b150f400e1859658030cedc12979d8e,2023-12-27 00:26:03,"$398,528.40",out
0xea374a8ae8d4cfdb33c4a8db56a54d3183712ef6,-,Eoa,"2,115,504.88",0.02%,0xcfc892458ad88bf9e84d04ea7514ee523437327ab166416cef3e549c0e847a81,2024-08-05 01:33:58,"$186,435.79",in
0x5c4fcc526e0e4aa69b90a465dd323c945ddbc4cd,-,Eoa,"2,106,768.40",0.02%,0x03554edd8f9f8e1676c3214b625e09a70b015a74b33d65cdd5495ad5b4b32ce3,2022-03-16 13:15:44,"$61,770.36",in
0x207eaea76fdfeb9e1f46bbb9d19353f62f7e5e4b,-,Eoa,"2,085,914.93",0.02%,0x9369d1f689f74e29784808cc683c2bd968468a01f5cebce1ae48f50dffb4dc20,2024-07-05 11:30:31,"$199,261.80",out
0x16daf9293e49468f0f1c226abba207543e77761c,-,Eoa,"2,077,449.46",0.02%,0xddc24a723431497fa7e2cfe27a064e284bfb2046e48e1d0914c12bd277138862,2024-08-05 02:14:58,"$258,012.15",in
0x7b6bb2e4fa0e8c65630b7db56522e4b732793726,-,Eoa,"2,064,166.80",0.02%,0x807496828236ed7746ca4bf5be893e968bd993fc8257602a432d0a3b65862946,2022-03-29 13:21:36,"$276,920.30",in
0x22bd2a3ffd051e150782d48ad4d02ec6980125df,-,Eoa,"2,053,669.48",0.02%,,,,
0x6942fc79a006b13d08b6fc2d792bb1779455b1b8,-,Eoa,"2,048,585.00",0.02%,0x6078f280d90d781c928a5725cdb1759c8e9f505bfa95f92938c518cc198eb345,2024-06-24 03:48:15,"$53,377.35",out
0x57320a735983e1686547b4a4db37a7f70457847c,-,Eoa,"2,045,164.90",0.02%,0xfdfa487f62b9799c0c7b44afae6cc5cc507bf3b9506dccb68ceef5120b6fdd89,2024-06-05 07:59:12,"$19,925.85",out
0xe0f0aa98b4a4d305ac4a04d830c96a158bda9cd8,LBank,Eoa,"2,043,404.35",0.02%,0xd917a1add6aa56a4f6d18ddff08794a9cd3e96c2a2b04ddc816d701b6a26afe1,2024-08-05 01:40:01,"$15,151.85",out
0x198749e813bd09fadf83766d9348e0cc01c80a16,-,Eoa,"2,040,601.00",0.02%,,,,
0xa0387adba7636722abe119cbf9220ce0b9938b0b,Xeggex,Eoa,"2,033,069.49",0.02%,0x07f1bb7cdf7d934ddb9f696bc17d5e5bd10161f8e6d44bcb711be60c386c0215,2024-07-26 13:43:33,"$10,014.39",out
0xf0c69755939d62eaaaf5e0f01a81854a96c57a99,Gate.io Deposit Address,Eoa,"2,020,000.05",0.02%,,,,
0x935c7dea236111044c8af15de9efe407a4b83745,-,Eoa,"2,018,843.21",0.02%,,,,
0xafb7aca7b581c1eb67279153bdb956d648a912f2,-,Eoa,"2,012,762.54",0.02%,0x8a957fbb6aa350af5ca7c1bb9f9578d8c175229613e5282534cea083473e7399,2024-07-29 03:57:55,"$49,815.45",out
0x8d945aca57cbe793507bccaba8cd77bfe117f255,-,Eoa,"2,004,330.18",0.02%,,,,
0xa1edb5ff9678e8b7aa8e205e093dd9069f1ebcfe,-,Eoa,"2,004,312.42",0.02%,,,,
0xfb30ed3485b30303965fcbac84d6e7bf239e75f7,CoinW,Eoa,"2,000,000.00",0.02%,0x38f5442cb545b3f4a7b05dca32b5ee11e4854919cfdf8874ff2fa060a859869f,2024-07-31 09:59:47,"$99,630.90",in
0x73f725074b28aedc08323d87c71652dd98b8c006,-,Eoa,"2,000,000.00",0.02%,,,,
0xb24e97b186dd934eedcee5c79c41343352177792,-,Eoa,"1,988,233.16",0.02%,,,,
0x8df97b74d7bc0def46a71e365418d09ef4742fad,-,Eoa,"1,984,833.81",0.02%,0xe65ac23d750156c7751defd85b205b08bbe2d6877027dd4d0645ef758b3776af,2024-06-03 18:03:00,"$168,833.37",out
0xe91268537b6dc2a43d8c81c4c4cae0d5312b9c2c,Ceffu:Custody Hot Wallet,Eoa,"1,967,644.68",0.02%,0x068a8a0c8fbdb2c4ae1aef4de08fb500181049e97a50f532a9629e9ffea3a4ee,2024-08-02 07:34:10,"$348,697.99",out
0x1dfeff70fbcc5949b29faf52196f0711e4915b2c,BitoPro,Eoa,"1,954,694.37",0.02%,0x76cf2e0f1b0ee49bad2d6b5dd4f5b99c2f0328ba874890da002016a07255f136,2024-08-05 02:11:34,"$11,239.92",out
0x5688d313ecd0ddd22b845360dda6bfaa3bc9f132,-,Eoa,"1,954,506.83",0.02%,,,,
0x418aa6bf98a2b2bc93779f810330d88cde488888,-,Eoa,"1,900,000.16",0.02%,0x5ba5b015b4778a6dceebcc7a2dbb8d138a74c43a128c864ada1af6a8e11eacf9,2024-07-21 02:50:02,"$448,353.75",out
0x524c780448f1ca730527f72131fdc511078d2b79,Binance Deposit Address,Eoa,"1,900,000.14",0.02%,0x03b3889875d8d3c2067b4a78d135b6b85cce2b55f6c6e84775f554370ae68263,2024-03-25 23:00:05,"$149,875.74",out
0xe4d318e9f8247bfac325b6ac540e451abf23122e,-,Eoa,"1,894,595.75",0.02%,,,,
0x81bb07026090d40492c7470b46087b40ac451ffe,-,Eoa,"1,872,598.47",0.02%,,,,
0xa7dbe9a7a404509ccbbebba1d0cfddce4334af86,-,Eoa,"1,872,309.72",0.02%,,,,
0x8590baf5b24c2846ce3d5a268b4a1f14f04cf183,-,Eoa,"1,871,552.69",0.02%,,,,
0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,BingX,Eoa,"1,865,463.19",0.02%,,,,
0xab55c5b0e104830d92e84f824cefcb25a5113319,-,Eoa,"1,863,396.20",0.02%,,,,
0xbce83df669d170e563a17e526b7bd6ea186504ef,-,Eoa,"1,851,952.92",0.02%,,,,
0xf640239d3128d64bdb735e7d6c927a0bfbc8ca49,-,Eoa,"1,850,000.41",0.02%,,,,
0xb8019a711d471ab65b9a1bb6eee3376239e6b82d,-,Eoa,"1,849,205.50",0.02%,,,,
0x36f4437dcd272c7cbb32acd1fd7ad2d15a8e14e8,-,Eoa,"1,842,804.00",0.02%,0xdc0492464ab9d83ff31fcae794a9156ac67344054fb03d0cc814a071445cded0,2024-03-01 17:00:08,"$249,077.25",out
0x76aed984078c81a18bf5ca324a207f9142c9554f,-,Eoa,"1,842,218.08",0.02%,0x6d7bc19f335ca4c822d0e6d8b22423c58f3f17ba94557e408399b676f0ef86ff,2024-06-18 08:10:05,"$10,726.51",out
0x4bfbc4ae0288f5f8fc73e12c4b53981d175df6b5,-,Eoa,"1,821,055.93",0.02%,0x63a6d2f98dd7aeba43fc5da396ae71b26bbbe2b2af230ee3b30848bd0f18b1d7,2024-06-12 04:24:15,"$2,092,303.97",out
0xc6ae9291f986e07e6b6426b4f7d6338bbea6aa5b,-,Eoa,"1,820,123.51",0.02%,0x2f35d848445af7981fa293243a699bd8a1ac8476f2ddb62285e450ac0069e5b4,2023-12-14 00:33:39,"$116,489.52",out
0x4f14485da248b71d3dd755a920d0ebfefce1d966,-,Eoa,"1,807,990.95",0.02%,0x5730e96e4bbf29814102d642881808151f31c8de973c5aa0536d1d629041105e,2024-07-16 02:30:41,"$69,741.33",out
0x4f3915bd3eed299e7caebfa664515747bbf1a121,-,Eoa,"1,800,000.05",0.02%,0x6a10b45063da931ad4771328a949a8f2efe220995d004d5adeedaf53d133df8c,2024-08-03 14:05:01,"$298,892.70",out
0xf30d825fc9e2dfae6ca582b8d9cfcf52be160054,-,Eoa,"1,786,353.50",0.02%,,,,
0x709980a9f8bd19f08b905db0e0b7c9da96721377,-,Eoa,"1,768,968.87",0.02%,0xf4deda4d27a06986566c14c5a12ea8aba864040116cb4785217f375a0888d5f8,2024-07-25 11:28:40,"$20,958.36",out
0x5964456c99bee03b64d688e690992830d2de84d9,-,Eoa,"1,727,438.04",0.02%,0x86875137cc2c7147f450e28b5781c67e26a7dbf6c9f7b082efc59c0e4c26e9b9,2024-02-25 08:38:27,"$14,943.64",out
0x14a406a3bdab236ca3e1521e90836719d29f0e2b,-,Eoa,"1,724,671.61",0.02%,,,,
0x305a0be8cc315129bac248384b06f93d07dd3821,-,Eoa,"1,722,832.05",0.02%,0x7c30ebb071a8cf82dc2e773b80f21db190816dea315f190d7931075efcd1d6bb,2024-08-05 02:00:40,"$199,261.60",out
0x9bd561dda14427d17d687d97fe44c3f237e70b95,-,Eoa,"1,715,093.54",0.02%,0xc9798159e3b3a78c0a4195e6c1a437f966b9c42788e7df98f2f8b0d2849e5c54,2024-07-28 20:21:22,"$49,814.95",out
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,Indodax,Eoa,"1,695,515.83",0.02%,0xd6260695819d7da7485e15d1011206f48472de689a630e257ffe22265cc2dedd,2024-08-04 01:56:13,"$12,498.77",out
0x05a91dd3dae4f8d0400db9ac856873bb8e3c13ef,-,Eoa,"1,695,125.75",0.02%,0xfa470aa8c048ffd8186ba5a10066dd208d71022ff91f9f52178b5cef4acfb586,2024-08-04 16:07:15,"$13,283.26",in
0x3510ab09867a481ea9b5922751fe0bb77973f3aa,-,Eoa,"1,645,448.57",0.02%,0xf2048c5574df583503f788d91f38b0f5153301ce1e0bb968c8dec0c5df027224,2023-11-30 02:32:22,"$622,329.42",out
0x9506ee08435a47d0df5234a14d2328ae2a016a8e,-,Eoa,"1,642,510.72",0.02%,0x6858f05b5063be569c7c4deb21fed3d1f98bdc3e80083d69725d1869e9a04a9d,2024-02-02 09:55:52,"$99,630.90",in
0xbb4d1dc5c1abec4ea11166ec97e714862863ad1d,BTSE Exchange,Eoa,"1,638,971.49",0.02%,0xea34e22df1555763dcd25f91a21382957a5f34805828489fd4e967951265e78f,2024-08-04 07:00:09,"$19,871.26",out
0x43a26434c5b988a693212ee65892276f1d27a5be,-,Eoa,"1,619,796.46",0.02%,0xa5760f00e4f36f543f2d57ca29aa577539493700bc1a68b71d08d77e593f5328,2024-05-22 06:06:40,"$194,522.51",in
0xcd47f02b261426ab734be9271156327327407e43,Flipster:Hot Wallet,Eoa,"1,617,007.57",0.02%,0x8f7d9f00832b8a8ce6b1bb6ad31d0b0fe01f30c963698c6cc4da0705320e94e3,2024-08-05 02:20:12,"$10,358.77",out
0x326ff89119516c36d028ebdf31884a6a87372878,-,Eoa,"1,599,999.99",0.02%,0xff759e54d2b04bab70f7bf9c7416afead8b902bde8891e13283161573ebb6247,2023-09-07 11:37:34,"$1,595,985.04",in
0x2ac5f9a2a69700090755d5b3caa8c4cba0b748f9,-,Eoa,"1,579,327.25",0.02%,0x4760b8143db697891760afd3302cd910066ae1b6c4e056c65493a7d6b0e8c797,2024-04-21 22:39:02,"$1,575,462.64",out
0x34a775d49968a9203c14d863ccbffba58b987de9,-,Eoa,"1,553,288.01",0.02%,0xd7c24ce1d507df45327e8ea88acbd04d00fe16d4cb733ef9d7fa2445e03d6481,2024-03-20 19:24:11,"$69,828.71",out
0x445275b8c11b0b251f0220c362bd789333351303,-,Eoa,"1,551,972.00",0.02%,0x9a7d0222a8a7d0d3bc71bc0accfc6646af7cc259d5fcc56ce3339ac7e9defa24,2024-07-18 10:06:46,"$20,429.89",out
0x2a9d0802135fde8bd3dd3f3d88b2205631f58370,-,Eoa,"1,539,729.07",0.02%,0x52c0b33f8bc951a4cdf84daf64e021ad410671873a597541bb4ef263f7a41b95,2024-06-10 05:44:00,"$124,131.10",out
0x8ac645bcb09b98210eb57ffc32fffe0c12a266d9,-,Eoa,"1,537,341.68",0.02%,0x514385da36ec64260cfcecaa38d54e95cc313f64074fad962f33ab1b043865ed,2024-02-19 02:52:16,"$14,963.30",in
0x011507fec3ae4ac677ce846585a047539085f3b4,-,Eoa,"1,536,760.29",0.02%,0xe9eb880eb8cfae2d86857c7d76f41d0ca55ff10cbf6ddf3176533f8958276911,2024-08-04 17:32:02,"$380,579.80",in
0x91eff0dd54a8b674bb8bfe57ce5040a750449446,-,Eoa,"1,535,484.58",0.02%,0xc0c352bd1392fce3d24610dc9564b0af1f68685a85f42506a507b3666b45ac90,2024-02-09 03:30:32,"$23,760.39",out
0xc52ddb2ddf9a81b623feb2940180ed671d7907f5,-,Eoa,"1,500,001.00",0.02%,,,,
0x1747490d5d3e5a6712c0189c991319c5595039e6,Binance Deposit Address,Eoa,"1,500,001.00",0.02%,0xb37342fd49aa4a9058bbbb84682e47efd0344dcce691294d94a9e6cc276cd04b,2024-02-04 10:30:06,"$318,644.27",out
0x3baedc8104a52b3080b22b7f71650b71c7942483,Binance Deposit Address,Eoa,"1,500,000.67",0.02%,0x6e57a050ba48d7e6b901cc825c575bd2c7ea248be77e80e99642200dbae3119b,2024-07-16 15:00:06,"$698,287.10",out
0xbd68e9c6c4393b345180776a3e1269500d827e4d,Binance Deposit Address,Eoa,"1,500,000.00",0.02%,,,,
0xa74e8ae2f83d2564af25420ad4d6a7fe224b053f,-,Eoa,"1,490,510.79",0.02%,,,,
0xe888adc3f3198415fc76cc4ff5d62fd65ae46449,-,Eoa,"1,482,786.69",0.02%,0x69928021273b24157a03e63079d360e3d682358a0b6a20cf086ee1e2b51658cc,2023-09-22 18:00:13,"$619,425.01",in
0xd59f1f174593e467d96e4680b349f17cec89a949,-,Eoa,"1,482,285.59",0.02%,,,,
0xcf1f1059bbeddd010f4d18549201a585c2ee1e6e,-,Eoa,"1,481,669.89",0.02%,0xb62d0608100624edcceff6d01dafda072567938c82ed6b9002869be9cd5699de,2024-08-04 18:47:13,"$99,755.30",out
0x21a81136bc1089ab469ad330ee70b4d8428e25ef,-,Eoa,"1,472,106.56",0.02%,0xca3e6f3d3dbf859fb4210405abbf3cf41fe99ca7648984d279ae35a1afb8eecc,2024-08-02 08:46:20,"$19,951.06",out
0xb7b0eb5d4fe3c4bc0d822d775d87a2c5080db761,-,Eoa,"1,468,722.25",0.02%,0x685c7d7796430570abac66820a571144c505b289559f30b8e953cdd3f7683c0b,2024-07-31 07:25:39,"$61,929.23",in
0xb1eac8c4b0e4db44306308738006de831a7e3798,-,Eoa,"1,466,917.35",0.02%,0xb6fef8ae25f3c2cf44ff3a25ca03c6c7df1a650592f932bf7bca4c721a4bf062,2023-11-30 08:20:07,"$97,402.24",out
0xd9d9079cc570e8742cce46e139684e3bd93a496d,-,Eoa,"1,460,300.07",0.02%,0xc85322fc7688ecce07d2961d44b3b0ff726ffff76a745fb75b3040fca91ab347,2023-12-01 13:23:18,"$788,289.48",out
0x7cec01355ac0791de5b887e80fd20e391bcb103a,-,Eoa,"1,457,671.73",0.02%,0xbbdcf30b5f50602101e14982ce4697a23d82573866b6274b87fc772b8a82cd0a,2024-08-05 01:41:22,"$13,246.02",in
0x1bdfe3f3e368b6a02a2a04fba1052ee4ff4074ab,-,Eoa,"1,449,999.60",0.02%,0x4f517bf425ed73515a15f626061dd702a754ab0dd95da1a7ee3a95b01a7c1342,2023-10-30 11:06:16,"$149,632.95",in
0xce585804f083aef7f573170d4a8d030c345f35f3,Binance Deposit Address,Eoa,"1,447,094.00",0.02%,,,,
0xa96be652a08d9905f15b7fbe2255708709becd09,ChangeNOW,Eoa,"1,440,173.93",0.02%,0x718ea6136f47b064a8e48e0db1df435094bc103da89ad1b2dbd92de1d2b2affb,2024-08-05 01:45:19,"$13,841.10",out
0x574bf81c94970dee0f412a93e93952efbb1d5ab3,-,Eoa,"1,439,251.38",0.02%,0x30b0ba8104a78d1b1df48048b555a1f9f6ebb0524f15919032c3d074665aa648,2024-05-04 09:55:47,"$22,789.56",out
0x9805e491299b87974e5b1f712fd81cf1c72df75d,-,Eoa,"1,429,964.77",0.02%,,,,
0xbcd93566ee5c12ab20a01cdd26c68b55eefbac61,-,Eoa,"1,422,170.72",0.02%,0x5f6bbd39994bfe0a727cfafcee832cf0972d0e06421d4629f905e857d1489b21,2024-08-01 04:11:08,"$329,192.49",out
0xac42b4c7e54cf7ad0ded761b082f041caf41d81e,-,Eoa,"1,409,813.67",0.01%,0x5c2defa841db714d5caa4a5a4d58310420dd0b503a919a82519eed94325f7170,2024-07-31 05:59:38,"$159,522.37",out
0x07028a75c7e3ae8e26e0564de3cf9d884ce06da1,-,Eoa,"1,400,018.55",0.01%,,,,
0xa18483cbb19aae6f384163b6261cec5319f4c371,-,Eoa,"1,400,000.27",0.01%,,,,
0xa26234ecb3d893769675348505a688a303ea4c2b,-,Eoa,"1,399,999.87",0.01%,0x4784e8e1a3835079c45696a1e330a18cc9c87a92973b980ccc23c5f38f1ab8aa,2023-12-27 14:11:23,"$199,510.60",in
0x8c3d08c82ed0bf4c2385ae1082d44a98bfa83ce4,-,Eoa,"1,391,401.99",0.01%,0x53cd3fc6a7170712b20cd3ac90fc14edb26a98bee0185d94e8702a67a8bbbf47,2024-03-13 01:04:55,"$1,266,017.05",out
0x9b275515b4704b6ad76c8f80fff0a971d1f5cdff,-,Eoa,"1,390,155.77",0.01%,0x25944b1fb159ed67837a783df30972c8e337de92c33c1f2009e969a89d4028fe,2024-07-02 14:55:11,"$10,973.08",out
0x3b3f286b91f5a9c693e7d6403c9318964323cfbc,Binance Deposit Address,Eoa,"1,390,001.00",0.01%,,,,
0x95044a887a7a62ce0ad3426337de7db14d785ba0,-,Eoa,"1,351,834.97",0.01%,,,,
0xc1d1daa266f4fa8212f4354518c418be2c0e2ab2,-,Eoa,"1,348,413.99",0.01%,0xc87dc0873fbcff29a7379de3e3bee1b9b267d75246db5e8675d89950edc537f7,2024-08-04 16:16:56,"$142,705.99",in
0x777a27e2f39b8c13810cce46c7ff79ba3ae9be0f,-,Eoa,"1,345,596.96",0.01%,,,,
0x13a7b448f45b851539dd552ac08e11df43e8c07b,-,Eoa,"1,343,081.06",0.01%,,,,
0x6c00e88b8d2b722039a843d4f76eec4f7eb2066b,-,Eoa,"1,337,124.43",0.01%,,,,
0x9d55136bedce09391e18b5de3503b685925f3416,-,Eoa,"1,336,017.02",0.01%,0xb5dac665b7c25dd1e4732374380e2cd51f8b07a4a6aed067f39a3274d480b1c7,2024-07-15 18:25:35,"$11,679.20",in
0x3a570b7d8a227343339f975ee48637287e21481d,-,Eoa,"1,325,987.75",0.01%,,,,
0x9a49593112731e34be22448dacc6dff7500db122,-,Eoa,"1,318,980.51",0.01%,,,,
0x2dc77529a90adda34fdaa9e7c4ff075bd9c7d34f,-,Eoa,"1,311,233.13",0.01%,,,,
0x786d9a874be8304de7268238ef7a179d9a881a48,-,Eoa,"1,305,663.02",0.01%,,,,
0x82da849e4cd235c44a33638b48874800f780c043,-,Eoa,"1,300,000.46",0.01%,,,,
0x462351c935df52945393c4ddf36963e9a9714c6e,-,Eoa,"1,295,234.79",0.01%,,,,
0x7689b14be3805ed88126d09adbcc08a7636e6bfc,-,Eoa,"1,293,280.14",0.01%,0xddb94bddb5970a0645bed15cbcb2030c910dcef355aed8c404667ed889d96179,2024-08-01 16:20:57,"$19,951.06",out
0x6b9353bf4f90abdb218979b7596fafc3c6c6ac64,-,Eoa,"1,283,421.60",0.01%,,,,
0xb2e7ea59e890335776ade475a7fdc51da1e89775,-,Eoa,"1,275,264.79",0.01%,,,,
0x2271557596068f1395da5ac28fa157ec32a84fd9,-,Eoa,"1,271,066.62",0.01%,0x65ce4b99932dd24ec07933959a43d6c74fbe64f2b56272e192643b4e839af1ca,2024-07-13 18:45:46,"$114,799.37",in
0x0cc34a3935561172ff0305f4cbdf4651ed01e628,-,Eoa,"1,261,182.00",0.01%,,,,
0xd2786bc8b92217f515b026534c46b341d6322d30,Binance Deposit Address,Eoa,"1,252,585.26",0.01%,0x24a77d413c4dadf25067140a3fcb5f6c509b721544b54ba43d7211f22e2233ba,2021-10-19 03:51:08,"$561,990.65",out
0xf4be044ba7461d8444ed53f9ec7490781e08e3b7,-,Eoa,"1,250,430.26",0.01%,,,,
0x29d0e5580bfd8affb549e32fae1181c50957055b,-,Eoa,"1,249,610.00",0.01%,,,,
0x568a9858cc70b90dd6f4be01916eeb50bbadc7f1,-,Eoa,"1,249,251.52",0.01%,0x0e139cc6f5c0ebe140cca848a4989ba99de62cd2d414f71ae542aa396aa1e83f,2024-07-16 18:21:22,"$35,963.39",out
0xffdaffcc0dd8e00507c8e80aedb8deadbedd178f,-,Eoa,"1,248,595.53",0.01%,,,,
0x7b7b957c284c2c227c980d6e2f804311947b84d0,Alameda Research:Bankruptcy,Eoa,"1,245,337.82",0.01%,0xe1ff5ef39fbcaa1f8e1c35a291dca2283c133aaf50a316cd36ff25d9cf08de59,2023-02-28 08:39:59,"$244,674.61",in
0xe56a39ec08c580917d9e8dd237876f692958da34,-,Eoa,"1,234,996.77",0.01%,,,,
0x4915b09552ce8353e0fac30b3a36d584b355431b,Stake.us,Eoa,"1,229,134.37",0.01%,0xf9b07307b53bd4f9dc27ab52acad3b193ad2fc2e792830c0ca1450bd79d4fe57,2024-07-30 08:08:20,"$18,890.29",out
0x5977e9d5114b24b28cb6e3f85e9d48ccd954b444,Azbit:Hot Wallet,Eoa,"1,225,965.73",0.01%,,,,
0x491d9fbc491446eedd0f9ae540c9bc77ef8cf4b8,-,Eoa,"1,221,689.95",0.01%,,,,
0x3842b8cd86463539e67dbc18a7bb3ad66799b319,Gate.io Deposit Address,Eoa,"1,200,600.00",0.01%,,,,
0xefa42908e5c0f3ea76984bdf749abf79ec9e3608,Binance Deposit Address,Eoa,"1,199,885.53",0.01%,,,,
0xda7c852df594b79e1e8d8004d0bb822587e47725,Bybit Deposit Address,Eoa,"1,197,207.54",0.01%,0xd2a28450565714c3acb4c74af9b75ade00dda7adf858d2d373b5ebec16f0b31f,2024-08-05 01:00:38,"$502,410.82",out
0xca97d5aa1629e63860deb28191ed75b4c882024c,-,Eoa,"1,191,342.05",0.01%,0x85968ad3a71be2db2e686839ec0d262386f33e73ec15544d6b5f0b9bfc7705ca,2024-08-03 02:24:08,"$249,388.25",out
0x42c24b1ce9bcfedbe3e8b1190a6e5cdd2273655f,-,Eoa,"1,191,236.36",0.01%,,,,
0x14483cec55dfd663dcac95767a06e3a4abd19aa9,-,Eoa,"1,189,712.10",0.01%,,,,
0x0d23c91dc04f4ea7574871ba3bcee856ad3ad961,-,Eoa,"1,186,285.62",0.01%,0x8f11962cd571944b84611a6be3e6743f8a68846f730638468083aa65e8020061,2024-07-02 11:57:18,"$214,473.90",out
0xb9b9161c6440353d30e06f6a3f93cd43bd1e3907,-,Eoa,"1,184,257.98",0.01%,0x68de55b2401671b66f3584fad3111d81dddc238cf08ed8145648f268f513db2c,2023-12-24 05:48:35,"$26,968.31",out
0x23f8c805306bf27ab8bf3cebece4b778acffd896,-,Eoa,"1,180,579.81",0.01%,0xfa2c1103881cf1b29a3010dd16f5c0093d6179c88dd9cc5730a6c6cfed92675a,2023-12-18 05:35:42,"$1,520,896.75",out
0x5b3052f6bfc7d35b3a8edbc45f711505625abef9,Binance Deposit Address,Eoa,"1,180,578.74",0.01%,0xc9e6224a7269111295c64dae15dbc8d9ede857e5fbc7293e523dc5d19c38c186,2024-07-26 07:30:05,"$997,553.00",out
0x31eaf8923ea786baed08510ce21ac25e7b579982,-,Eoa,"1,177,545.50",0.01%,0x03d598c7a1ab8380a8e18c0aac642ce545c45584b10ee5fff55df2a75ddba027,2024-08-05 01:58:25,"$150,438.17",out
0x2015a54bb06ca7845c8e1137ac04f74e583b359d,-,Eoa,"1,176,841.84",0.01%,,,,
0x014435b1e39945cf4f5f0c3cbb5833195a95cc9b,-,Eoa,"1,176,645.33",0.01%,,,,
0xe8d13e864d68086c64ade5a2e49458134b6b06e0,-,Eoa,"1,176,562.61",0.01%,0xdd8203db536daa7c66158ad698af9910dcd281ce4ec267dc51289d32cc6508b8,2024-08-05 01:52:37,"$10,133.05",out
